id,category,subcategory,question,slug,answer,answer_type,policies
45,Політична система,Державна служба та адміністративні послуги,Маєте ідеї щодо кадрової політики?,maiete_ideyi_shchodo_kadrovoyi_politiki,Збільшення заробітніх плат чиновників,checkbox,"Встановлення адекватних рівнів оплати праці на державній службі для забезпечення належної мотивації та доброчесності. При цьому для мінімізації незаконного суб’єктивного впливу керівників на службовців, їх відданості виключно закону, необхідно збільшити до 80 – 90% частку посадового окладу у структурі заробітної плати чиновників. {УКРОП}

Працюватимуть чиновники краще і зарплатня у них буде вища. {Радикальна партія}

Чиновників має бути небагато, але з високим рівнем матеріально-соціального забезпечення і з жорсткою системою покарання за службові злочини. {БПП}

Нові держслужбовці повинні отримати таку зарплату, щоб займатися корупцією стало просто невигідно. {Батьківщина}"
44,Політична система,Державна служба та адміністративні послуги,Маєте ідеї щодо кадрової політики?,maiete_ideyi_shchodo_kadrovoyi_politiki,Заборона на політичну діяльність для державних службовців,checkbox,"У середньостроковій перспективі доцільно ввести заборону на партійну діяльність для державних службовців. {УКРОП}

Невід’ємною складовою реформи державної служби має стати її деполітизація  та професіоналізація. {БПП}

Обмежити можливості поєднувати роботу у виконавчому органі з депутатською діяльністю в одній місцевій раді. {Народний контроль}"
43,Політична система,Державна служба та адміністративні послуги,Маєте ідеї щодо кадрової політики?,maiete_ideyi_shchodo_kadrovoyi_politiki,Конкурсний відбір на посади,checkbox,"Запровадження прозорого та виключно конкурсного відбору на усі посади державної служби, включно з посадами керівників служб, інспекцій та агентств. Для цього потрібне чітке відмежування політичних та патронатних посад від посад державної служби, а також запровадження посад державних секретарів міністерств. Унеможливлення будь-яких винятків з конкурсної процедури має забезпечити поступовий відбір на посади державної служби гідних кандидатів, мінімізувати вплив політичних та суб’єктивних чинників. {УКРОП}

Приймати людину на державну посаду потрібно виключно на підставі відкритого конкурсу. {БПП}

Прийом на роботу повинен відбуватися за відкритими конкурса­ми, щоб дати дорогу молодим, прогресивним і не корумпованим фахівцям. {Батьківщина}

На державну службу повинні призначатись на конкурентних засадах високоморальні, високопрофесійні та патріотично налаштовані громадяни України. {Аграрна партія}

Призначати на звільнені після люстрації вакансії на умовах відкритого конкурсу фахівців, відібраних за принципами патріотизму і професіоналізму. {Свобода}

Встановити обов’язкову перевірку держслужбовців, кандидатів на виборні посади за допомогою поліграфа (“детектора брехні”) на причетність до корупційних дій, сепаратизму, співпраці з іноземними спецслужбами та на наявність громадянства інших держав. {Свобода}"
42,Політична система,Державна служба та адміністративні послуги,"Від корупціонерів ми позбавилися. Що плануєте зробити, щоб не з'явилися нові?",vid_koruptsioneriv_mi_pozbavilisia_shcho_planuiete_zrobiti_shchob_ne_z_iavilisia_novi,Розвиток інструментів електронної демократії та електронного урядування,checkbox,"У всіх сферах, де це можливо, перейти до мінімізації людського фактору та до автоматизації процесів (контроль безпеки дорожнього руху, перевірка звітності тощо). {УКРОП}

Для підсилення ролі громадянського суспільства ми будемо відстоювати ухвалення таких рішень:впровадження механізмів електронних плебісцитів щодо проектів рішень місцевої влади. {УКРОП}

Ми будемо відстоювати і контролювати: зменшення необхідності безпосереднього контактування громадян та посадовців (чиновників) – можливість отримувати адміністративні послуги по Інтернету. {Наш край}

Для підсилення ролі громадянського суспільства ми будемо відстоювати ухвалення таких рішень:сприяння розвитку електронного урядування. {УКРОП}

Е-угода – онлайн-контракт з динамічним планом-звітом та кооперацією між народним обранцем (незалежно до якого органу влади, посади, народного підприємства та інше) та громадськими контролерами-партнерами. Е-угода ефективно вирішує також проблему політичної відповідальності і прискорення легітимізації стратегічних рішень. {УКРОП}

Поширення практики електронного документообігу та електронного урядування підвищить ефективність роботи державного апарату. Отримання послуг від держави та місцевих органів влади має бути максимально доступним за електронним зверненням. На офіційних сайтах повинні розміщуватися форма та зразок потрібних заяв, листів тощо. {БПП}

Важливим пунктом на шляху втілення європейських стандартів в Україні стане запровадження системи Електронно­го Уряду, яка змусить урядовців вра­ховувати думку народу в реальному часі та не дасть можливості приховувати суспільно-важливу інформацію. Послуги та усю потрібну інформацію від держави можна буде отримати Інтернетом безкоштовно або за невелику платню, як у США та країнах Європейського союзу. Цьому також спри­ятиме впровадження новітніх технологій та стандартів мобільного зв’язку. {Батьківщина}

Прямий контакт між громадянином та чиновником мінімізується завдяки введенню систем «електронного урядування». Для отримання всіх державних послуг у регіонах створюються «єдині офіси» (більшість ординарних справ мають вирішуватися в одній структурі), які працюють за принципом «єдиного вікна» (особа подає мінімум документів, а збирання довідок і погоджень здійснюється органами влади без її участі). {Національний корпус}"
41,Політична система,Державна служба та адміністративні послуги,"Від корупціонерів ми позбавилися. Що плануєте зробити, щоб не з'явилися нові?",vid_koruptsioneriv_mi_pozbavilisia_shcho_planuiete_zrobiti_shchob_ne_z_iavilisia_novi,Сервісний підхід до надання адміністративних послуг,checkbox,"Із точки зору громадян, державний апарат має функціонувати для того, щоб своєчасно і комфортно надавати необхідні адміністративні послуги. Для цього ми будемо максимально скорочувати загальну кількість адміністративних послуг. У всіх випадках, де можна відійти від державного втручання (дозволів тощо), потрібно це впроваджувати. Що менше адміністративних послуг, то краще. Першочергово потрібно скорочувати адміністративні послуги, які обтяжують бізнес, а також ті, що мають масовий характер, але мети можна досягти в інший спосіб. Зокрема, доцільно скасувати вимагання у громадян довідки про несудимість, дозволів на вчинення правочинів з майном неповнолітніх тощо. {УКРОП}

Спрощення процедури надання адміністративних послуг для громадян та бізнесу. {Самопоміч}

Із точки зору громадян, державний апарат має функціонувати для того, щоб своєчасно і комфортно надавати необхідні адміністративні послуги. Для цього ми будемо системно впроваджувати у діяльність органів влади «сервісну» ідеологію, тобто ставлення до громадянина/платника податків як до роботодавця і клієнта – з повагою та позитивним налаштуванням. Комунікаційні навички – важливі вимоги для кожного чиновника. {УКРОП}

В Україні, як і в Грузії, необхідно відкрити мережу «універсамів адмінпослуг», щоб
громадянин в одному місці, без черг та хаба­рів, міг отримати повний пакет послугвід дер­жави. Наші громадяни повинні на собі відчути, наскільки легшим і комфортнішим стає життя без корупції. {Батьківщина}

Ми будемо відстоювати і контролювати: створення зручних та доступних центрів надання адміністративних послуг. Усі послуги мають надаватись у одному місці, а громадяни не повинні збирати різні довідки і підписи – за них це робитимуть відповідальні працівники місцевої влади. {Наш край}"
40,Політична система,Державна служба та адміністративні послуги,"Від корупціонерів ми позбавилися. Що плануєте зробити, щоб не з'явилися нові?",vid_koruptsioneriv_mi_pozbavilisia_shcho_planuiete_zrobiti_shchob_ne_z_iavilisia_novi,Вільний доступ до різноманітної публічної інформації,checkbox,"З метою забезпечення свободи доступу до публічної інформації необхідно: запровадити публічні звіти про діяльність органів влади; визначити перелік, форму та обсяг інформації, що надається безкоштовно, терміни її надання; забезпечити свободу доступу до публічної інформації через галузеві та місцеві видання; запровадити публічні звіти про діяльність органів влади; забезпечити відкритість інформації про форми та напрями взаємодії, а також про наслідки такої взаємодії; створити реєстри заходів взаємодії та громадських організацій – партнерів влади. {УКРОП}

Ми будемо відстоювати і контролювати створення системи електронного управління містом – облік та контроль руху коштів і майна громади (у т.ч. комунальних підприємств) в режимі он-лайн. {Наш край}

Доступ до інформації про діяльність чиновників, їхні статки та використання бюджетних коштів є невід’ємним правом громадянина. {БПП}

Прозорість влади полягає в доступності отримання інформації про її діяльність. Громадяни повинні в режимі «живого  часу» отримувати інформацію про діяльність органів влади та місцевого самоврядування, особливо щодо використання бюджетних коштів. Така інформація має надаватися за першим  запитом громадян та організацій, постійно оновлюватися та слугувати важливим критерієм оцінки ефективності будь-якої державної інституції. {БПП}

Забезпечення прав громадян на доступ до публічної інформації – обов’язок держави. Влада має створювати умови для належного контролю над дотриманням права на доступ до публічної інформації, залучаючи до цього експертні середовища та громадських діячів. {БПП}"
39,Політична система,Державна служба та адміністративні послуги,"Від корупціонерів ми позбавилися. Що плануєте зробити, щоб не з'явилися нові?",vid_koruptsioneriv_mi_pozbavilisia_shcho_planuiete_zrobiti_shchob_ne_z_iavilisia_novi,Створення громадських рад,checkbox,"Держава у своєму розвитку повинна спиратися на потужне громадянське суспільство, дбати про посилення ролі громадськості у прийнятті рішень на центральному та місцевому рівні. Нинішню політику ігнорування думки громадянського суспільства та прийняття непрозорих рішень необхідно припинити назавжди. Влада на всіх рівнях має бути відкритою для громадян та перебувати під постійним та пильним громадським контролем. {УКРОП}

Створення при органах державної влади та місцевого самоврядування громадських апеляційних палат, до яких входитимуть делеговані громадськими організаціями представники. До функцій палат має бути віднесений розгляд скарг на дії відповідного органу влади. Рішення палати може бути приводом для вчинення владою відповідних дій або оскарження владних рішень. {УКРОП}

Залучення органами державної влади громадських організацій до процесу підготовки і прийняття рішень, проблем громадського контролю й інформаційної відкритості влади, а також спільного здійснення соціально важливих програм/ {УКРОП}

Необхідно законодавчо закріпити обов’язкове створення при Президен­ті України, Уряді, кожному відомстві та міністерстві незалежної громадської ради, яка отримає право блокуючого голосу. Завдяки цьому, ради зупинятимуть будь-які корупційні рішення, чи акти, що пору­шують права людини. У склад цих незалежних громадських рад будуть входити відомі екс­перти і авторитетні громадські діячі. {Батьківщина}

Ми будемо відстоювати і контролювати: створення громадських наглядових рад, наділених правом узгодження кандидатур, що пропонуються на відповідальні посади, та правом ініціювати звільнення посадовців місцевої влади. {Наш край}"
38,Політична система,Державна служба та адміністративні послуги,"Від корупціонерів ми позбавилися. Що плануєте зробити, щоб не з'явилися нові?",vid_koruptsioneriv_mi_pozbavilisia_shcho_planuiete_zrobiti_shchob_ne_z_iavilisia_novi,Люстраційна перевірка,checkbox,"Усі громадяни, які працювали на державних посадах в період здобуття Незалежності, зобов’язані подати декларацію про доходи та активи (включно з членами їхніх сімей – нинішніми і колишніми). У цій декларації громадяни мають право вказати вчинені ними правопорушення, які призвели до зростання статків – у такому випадку вони звільняються від кримінальної відповідальності за порушення і отримують право на легалізацію багатства за пільговою ставкою – 10% (платежі, за бажанням, можуть бути розділені на 10-річний період). {УКРОП}

Після завершення люстрації розпочинається етап легалізації доходів усіх громадян за принципом подання нульової декларації. {УКРОП}

Запрацює система контролю видатків - нехай кожен чиновник доведе легальність свого майна. {Радикальна партія}

Закон про люстрацію забороняє займати державні посади тим керівникам і депутатам, які працювали на режим Януковича, голосували за диктаторські закони 16 січня чи були замі­шані у корупції. Але, всупереч цьому закону, керівники держави продовжують призначати на високі посади членів команди Януковича. Ми зупинимо цей процес. У нас є політична воля провести справжню та безкомпроміс­ну люстрацію. {Батьківщина}

Провести реальну, а не декларативну люстрацію влади. Ухвалити нову редакцію закону “Про очищення влади”, що передбачатиме заборону обрання та призначення на посади Президента України, народних депутатів України, в органи виконавчої та судової влади та органи місцевого самоврядування осіб, які підпадають під люстрацію. {Свобода}"
37,Політична система,Державна служба та адміністративні послуги,"Що робитимемо з чиновниками, яких впіймають на корупції?",shcho_robitimemo_z_chinovnikami_iakikh_vpiimaiut_na_koruptsiyi,Смертна кара,checkbox,Буде ініційоване громадське обговорення щодо відновлення смертної кари як виключної міри покарання за державну зраду та розкрадання державних коштів в особливо великих розмірах для чиновників вищих рангів. {Національний корпус}
36,Політична система,Державна служба та адміністративні послуги,"Що робитимемо з чиновниками, яких впіймають на корупції?",shcho_robitimemo_z_chinovnikami_iakikh_vpiimaiut_na_koruptsiyi,Конфіскація майна,checkbox,"Люстрація не тільки чиновників, а й власників бізнесу і найманих менеджерів, які заплямували репутацію отриманням ренти з держави. Заборона на зайняття керівних посад (зокрема в приватному бізнесі; неформально, а за фактом: якщо в суді доведене фактичне виконання керівних обов’язків – кримінальна відповідальність) у разі звинувачення в шахрайстві (наприклад, доведення банків до банкрутства, нелегальне нарахування платежів за комунальні послуги та ін.). {УКРОП}

Партія ініціюватиме ухва­лення спеціального закону, за яким кожен чиновник та його родина будуть зобов’язані довести легальність походження свого май­на. Той, хто не пройде перевірку, буде звільнений, а його майно — конфісковано на користь бюдже­ту країни. Аналогічний закон було ухвалено в Грузії і він довів свою ефективність. {Батьківщина}

Корупція як злочин має бути прирівняна до зради Батьківщини. Вона повинна каратися жорсткими заходами – аж до застосування найвищої міри покарання. Власність корупціонера має підлягати конфіскації. {УКРОП}

Почне працювати суспільний антикорупційний корпус - для реакції на скарги громадян. До складу цього корпусу увійдуть безкомпромісні ветерани воєнних дій на Сході. Інший дієвий інструмент - техніка провокування хабарів із негайним затриманням і покаранням хабарника. Їх майно - офіційне і неофіційне - буде націоналізовано. {Радикальна партія}

Майно, походження якого особа, уповноважена на здійснення функцій держави або органів місцевого самоврядування, не може пояснити, підлягає конфіскації на користь держави. {БПП}"""
35,Політична система,Права людини,Громадяни України мають право на вільне володіння зброєю?,gromadiani_ukrayini_maiut_pravo_na_vilne_volodinnia_zbroieiu,Ні,radio,
34,Політична система,Права людини,Громадяни України мають право на вільне володіння зброєю?,gromadiani_ukrayini_maiut_pravo_na_vilne_volodinnia_zbroieiu,Так,radio,"Право громадян зберігати й носити зброю є запорукою національної безпеки та оборони країни. {УКРОП}

Держава дозволяє усім несудимим громадянам України, які можуть підтвердити своє психічне здоров’я довідками від нарколога та психіатра, вільно набувати і володіти вогнепальною, травматичною і холодною зброєю. Дозволяється володіння та носіння короткоствольної нарізної вогнепальної зброї для всіх громадян, які мають офіційний дозвіл на набуття та володіння вогнепальною зброєю. Разом з тим, враховуючи значну кількість нелегальної зброї в країні, Держава впроваджує програми з легалізації та викупу зброї у населення. Одночасно з вищезазначеним кримінальна відповідальність за нелегальне володіння вогнепальною зброєю посилюється. {Національний корпус}"
33,Політична система,Права людини,"Після перемоги, дамо амністію громадянам України, які воювали на боці Росії?",pislia_peremogi_damo_amnistiiu_gromadianam_ukrayini_iaki_voiuvali_na_botsi_rosiyi,Ні,radio,"Особи, які підтримують сепаратизм, мають бути позбавлені українського громадянства. {УКРОП}

Ми будемо боротися за те, щоб коженхто вбивав, калічив та ґвалтував українців на окупованих територіях — був невідворот­но покараний. Для цих страшних злочинів не повинно бути жодних термінів давності. {Батьківщина}

Притягнути до кримінальної відповідальності та позбавити громадянства усіх, хто зрадив Українську державу, працював на окупаційну адміністрацію, брав участь у бойових діях проти українських підрозділів та вчиняв інші злочини. Розпочати негайні заочні судові процеси щодо всіх виявлених колаборантів та зрадників з одночасним оголошенням цих осіб у міжнародний розшук. {Свобода}"
32,Політична система,Права людини,"Після перемоги, дамо амністію громадянам України, які воювали на боці Росії?",pislia_peremogi_damo_amnistiiu_gromadianam_ukrayini_iaki_voiuvali_na_botsi_rosiyi,Так,radio,Після завершення конфлікту комбатантам-громадянам України буде надана амністія відповідно до Женевських конвенцій 1949 року. {УКРОП}
31,Політична система,Права людини,"Що робитимемо з іноземцями, які хочуть отримати українське громадянство?",shcho_robitimemo_z_inozemtsiami_iaki_khochut_otrimati_ukrayinske_gromadianstvo,Ускладнення системи отримання громадянства,radio,"Виступаємо за запровадження програм інтеграції мігрантів і надання українського громадянства лише після успішного складання іспиту зі знання державної мови, історії та культури України. {Аграрна партія}

Ухвалити новий закон про громадянство, згідно з яким громадянство надаватиметься лише особам, які народилися в Україні або є етнічними українцями, що повернулися з-за кордону для постійного проживання і роботи в Україні. {Свобода}

Дозволити особам, народженим в Україні від іноземців або осіб без громадянства, набувати українське громадянство після досягнення повноліття лише за умови вільного володіння українською мовою, знання української історії та змісту Конституції України. {Свобода}

Держава упорядковує свою міграційну політику. Процедура отримання дозволу на проживання має стати прозорою. Канали нелегальної міграції перекриваються. Процедура депортації нелегальних іммігрантів спрощується та скорочується. За незаконний перетин українського кордону впроваджується кримінальна відповідальність (особливо у випадку рецидивів). {Національний корпус}"
30,Політична система,Права людини,"Що робитимемо з іноземцями, які хочуть отримати українське громадянство?",shcho_robitimemo_z_inozemtsiami_iaki_khochut_otrimati_ukrayinske_gromadianstvo,Спрощення системи отримання громадянства,radio,"Можливість отримання громадянства України повинна надаватися лояльним інвесторам в економіку країни, а також українським патріотам з діаспори та громадянам інших держав, які взяли участь у захисті України від російської агресії та окупації. {УКРОП}

Дозволити набувати громадянство України у виняткових випадках особам, які легально проживають в Україні не менше 15 років (окрім осіб, які воювали на боці України або мають інші вагомі заслуги перед Україною), вільно володіють українською мовою, знають українську історію та зміст Конституції України, склали присягу на вірність Україні та відмовилися від усіх громадянств, до яких належали. {Свобода}

Процедура набуття громадянства України стає прозорою та відкритою. Громадянство надається також тим, хто має особливі заслуги перед Українською державою. Право надавати громадянство передається спеціальному органу. Для отримання громадянства України впроваджуються іспити з державної мови та історії. {Національний корпус}"
29,Політична система,Виборче законодавство,Що робитимемо з державним фінансування політичних партій?,shcho_robitimemo_z_derzhavnim_finansuvannia_politichnikh_partii,Запровадження державного фінансування,radio,"Чесні вибори – основний інструмент контролю над діяльністю влади. Головна умова їх забезпечення – прозорість фінансування та використання коштів у виборчих кампаніях, доступність інформації про кандидатів. Європейська практика державного фінансування політичних партій та обмеження виборчих фондів має стати запобіжником від диктату олігархів під час ухвалення політичних рішень. {БПП}

Запровадити державну підтримку політичних партій. {Народний контроль}"
28,Політична система,Виборче законодавство,Що робитимемо з державним фінансування політичних партій?,shcho_robitimemo_z_derzhavnim_finansuvannia_politichnikh_partii,Відміна державного фінансування,radio,"Партії повинні конкурувати не тільки за голоси виборців, а й за фінансову підтримку. При вкрай низькому рівні довіри громадян до партій ми вважаємо неприйнятною ідею державного фінансування партій. Партії повинні проводити відкриті кампанії із залучення внесків (фандрайзинг), які, поряд з голосуванням на виборах, визначать ступінь довіри громадян до партійних програм. Внутрішньопартійна демократія та прозорість фінансування партій має бути гарантована Виборчим кодексом. {УКРОП}

Партія підтримує ухва­лення закону про прозорість фінансу­вання партій, як одну із найголовніших вимог громадянського суспільства. Цей закон дає можливість громадянам знати, хто конкретно стоїть за кожною політичною силою. {Батьківщина}"
27,Політична система,Виборче законодавство,Хочете зменшити кількість депутатів Верховної Ради?,khochete_zmenshiti_kilkist_deputativ_verkhovnoyi_radi,Ні,radio,
26,Політична система,Виборче законодавство,Хочете зменшити кількість депутатів Верховної Ради?,khochete_zmenshiti_kilkist_deputativ_verkhovnoyi_radi,Так,radio,"Кількість депутатів Верховної Ради України не повинна перевищувати 300 осіб. {УКРОП}

Обмежити термін повноважень Верховної Ради України та місцевих рад до 3 років. Скоротити кількість народних депутатів України до 300. {Свобода}

Верховна Рада скорочується до 300 депутатів. {Національний корпус}"
25,Політична система,Виборче законодавство,Якою має бути виборча система?,iakoiu_maie_buti_viborcha_sistema,Вибори за мажоритарними списками на локальному рівні,checkbox,"Вибори депутатів сільських та селищних рад повинні відбуватися на мажоритарній основі. {БПП}

Запровадити мажоритарну систему ‒ для депутатів сільських та селищних рад. {Свобода}

Базовим органом місцевого самоврядування є місцева рада, яка формується з депутатів, обраних за мажоритарною системою. Депутати місцевих рад мають широкі повноваження на формування виконавчих структур. Основними функціями місцевих органів державної влади стають координація і контроль органів місцевого самоврядування. {Національний корпус}"
24,Політична система,Виборче законодавство,Якою має бути виборча система?,iakoiu_maie_buti_viborcha_sistema,Вибори за відкритими партійними списками на національному рівні,checkbox,"Наша виборча система потребує виборів за відкритими списками. Так люди зможуть оцінити кожного і до влади потраплять лише ті, кого дійсно визнає громада - гідні, чесні, професійні. {Радикальна партія}

Посилення відповідальності партій та їх зв’язку з виборцями має бути пріоритетом у формуванні вищого законодавчого органу. Парламентськасистема виборів має передбачати запровадження виборів народних депутатів за системою відкритих партійних списків. Така система надасть можливість виборцю голосувати як за партію, так і за конкретного кандидата від неї в регіональному багатомандатному окрузі. {БПП}

Наступним кроком має стати ухвалення закону про проведення виборів до Верховної Ради за пропорційною системою з відкритими списками.Наступним кроком має стати ухвалення закону про проведення виборів. {Батьківщина}

Народні депутати обираються за пропорційною системою з відкритими партійними списками. Мажоритарна система на національних виборах скасовується. {Національний корпус}

Запровадити пропорційну виборчу систему за відкритими списками для депутатів повітових та міських рад. {Свобода}"
23,Політична система,Форма правління,"Добре, із зовнішньою політикою розібралися, треба вирішити і за внутрішню. Якою має бути форма правління в Україні?",dobre_iz_zovnishnoiu_politikoiu_rozibralisia_treba_virishiti_i_za_vnutrishniu_iakoiu_maie_buti_forma_pravlinnia_v_ukrayini,Парламентсько-президентська республіка,radio,"Ми виступаємо за парламентсько-президентську форму правління в Україні. В державі повинна бути переглянута та сформована правова база, що враховувала б, у першу чергу, інтереси громадянина, забезпечила його права і свободи. {Аграрна партія}"
22,Політична система,Форма правління,"Добре, із зовнішньою політикою розібралися, треба вирішити і за внутрішню. Якою має бути форма правління в Україні?",dobre_iz_zovnishnoiu_politikoiu_rozibralisia_treba_virishiti_i_za_vnutrishniu_iakoiu_maie_buti_forma_pravlinnia_v_ukrayini,Президентська республіка,radio,"Винести на всенародне обговорення проект Конституції, згідно з яким Українська держава є президентською республікою, Президент України є главою держави, безпосередньо очолює уряд і є Верховним Головнокомандувачем. {Свобода}

Визначити Голову Держави вищою посадовою особою у системі виконавчої влади. Зосередити в його руках повноваження та відповідальність верховного головнокомандувача та керівника уряду. Голова Держави несе персональну відповідальність за всі свої дії на посаді. {Національний корпус}"
